"uuid","timefrom","timeto","latitude","longitude","accuracy","speed","speedaccuracy","altitude","altitudeaccuracy","daypart"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:31:32.0000000","2020-03-31T17:32:48.0000000","59.961543","10.634525","25.503","0.162","0","202.4","2","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T17:31:44.0000000","2020-03-31T17:34:04.0000000","59.961307","10.634363","28.123","0","0","202.4","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:32:48.0000000","2020-03-31T17:35:31.0000000","59.960953","10.631831","128.534","3.221","0","217.231","192","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T17:34:04.0000000","2020-03-31T17:41:04.0000000","59.961425","10.630090","29.309","0","0","199.1","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:35:31.0000000","2020-03-31T17:37:21.0000000","59.961540","10.629730","40.559","0.605","0","198.6","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:37:21.0000000","2020-03-31T17:37:32.0000000","59.966779","10.650682","50.21","0.02","0","295.231","192","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:37:32.0000000","2020-03-31T17:37:42.0000000","59.962673","10.629621","39.739","2.36","0","232.82","16","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:37:42.0000000","2020-03-31T17:37:52.0000000","59.964916","10.650675","61.664","0","0","287.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:37:52.0000000","2020-03-31T17:38:42.0000000","59.962662","10.629680","45.685","1.313","0","287.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:38:42.0000000","2020-03-31T17:39:02.0000000","59.961165","10.637123","60.203","0","0","213.1","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:02.0000000","2020-03-31T17:39:12.0000000","59.961508","10.634741","17.478","1.133","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:02.0000000","2020-03-31T17:39:02.0000000","59.961508","10.634741","17.478","1.133","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:12.0000000","2020-04-03T06:40:20.0000000","59.961618","10.635938","51.767","0.967","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:12.0000000","2020-03-31T17:39:12.0000000","59.961618","10.635938","51.767","0.967","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:12.0000000","2020-03-31T17:39:31.0000000","59.961618","10.635938","51.767","0.967","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:12.0000000","2020-04-01T13:02:27.0000000","59.961618","10.635938","51.767","0.967","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:12.0000000","2020-04-03T15:26:45.0000000","59.961618","10.635938","51.767","0.967","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:12.0000000","2020-04-01T09:46:04.0000000","59.961618","10.635938","51.767","0.967","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:31.0000000","2020-03-31T17:39:31.0000000","59.962715","10.631538","46.774","0.768","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:31.0000000","2020-03-31T17:40:00.0000000","59.962715","10.631538","46.774","0.768","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:31.0000000","2020-03-31T21:37:40.0000000","59.962715","10.631538","46.774","0.768","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:31.0000000","2020-03-31T18:51:47.0000000","59.962715","10.631538","46.774","0.768","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:31.0000000","2020-03-31T19:14:39.0000000","59.962715","10.631538","46.774","0.768","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:31.0000000","2020-03-31T21:14:56.0000000","59.962715","10.631538","46.774","0.768","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:39:48.0000000","2020-03-31T17:39:48.0000000","59.962621","10.632448","81.575","2.677","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:40:00.0000000","2020-03-31T17:40:24.0000000","59.962730","10.632736","41.429","1.931","0","213.1","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:40:24.0000000","2020-03-31T17:41:08.0000000","59.961969","10.633167","62.028","1.174","0","213.1","2","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T17:41:04.0000000","2020-03-31T17:48:47.0000000","59.965710","10.645622","70.304","0","0","0","0","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:41:08.0000000","2020-03-31T17:41:54.0000000","59.961501","10.635534","52.476","1.527","0","205.8","3.9","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:41:54.0000000","2020-03-31T17:42:47.0000000","59.961781","10.633919","63.877","0.93","0","205.8","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:42:47.0000000","2020-03-31T17:43:48.0000000","59.962142","10.635597","74.033","1.92","0","205.8","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:43:48.0000000","2020-03-31T17:44:19.0000000","59.961488","10.636422","25.308","0.536","0","208.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:44:19.0000000","2020-03-31T17:45:04.0000000","59.961806","10.636716","28.151","1.193","0","204.7","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:45:04.0000000","2020-03-31T17:45:48.0000000","59.961675","10.637313","27.747","0.569","0","204.4","4.3","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:45:48.0000000","2020-03-31T17:46:26.0000000","59.961345","10.637475","30.072","0.856","0","208.8","4.8","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:46:26.0000000","2020-03-31T17:46:48.0000000","59.961076","10.637719","23.503","0.186","0","206.6","4.3","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:46:48.0000000","2020-03-31T17:47:30.0000000","59.960425","10.638063","31.855","3.556","0","204.6","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:47:30.0000000","2020-03-31T17:47:44.0000000","59.960291","10.638629","21.159","0.882","0","206.9","3","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T17:48:05.0000000","2020-03-31T17:48:05.0000000","59.960160","10.638533","22.388","0.522","0","207.1","3.9","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T17:48:47.0000000","2020-03-31T17:48:47.0000000","59.960190","10.638433","17.819","0","0","206.9","4.5","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T18:13:17.0000000","2020-03-31T18:13:17.0000000","59.960294","10.638390","100","0","0","207.6","4.5","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T18:51:47.0000000","2020-03-31T19:14:16.0000000","59.960246","10.638359","182.629","0.601","0","206.7","4.3","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T19:14:28.0000000","2020-03-31T19:14:28.0000000","59.960281","10.638478","28.225","1.109","0","207.6","10.7","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T19:14:39.0000000","2020-03-31T19:14:39.0000000","59.960121","10.638375","11.132","1.412","0","206.9","3.7","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T19:17:47.0000000","2020-03-31T19:17:47.0000000","59.960206","10.638478","17.29","0","0","206.9","4.3","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T20:11:33.0000000","2020-03-31T20:11:33.0000000","59.960209","10.638517","17.254","0.479","0","206.9","3.7","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T20:59:06.0000000","2020-03-31T21:14:42.0000000","59.960076","10.638530","32","1.023","0.871","161.757","31.379","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T21:14:56.0000000","2020-03-31T21:15:44.0000000","59.960647","10.638301","123.633","0","0","206.7","4.3","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T21:20:02.0000000","2020-03-31T21:20:02.0000000","59.960207","10.638435","17.322","0","0","206.9","3.9","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T21:20:52.0000000","2020-03-31T21:21:14.0000000","59.960427","10.638625","20.577","0.567","0.875","206.9","3.9","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T21:21:14.0000000","2020-03-31T21:48:05.0000000","59.960203","10.638455","17.217","0","0","207.1","10.5","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T21:36:46.0000000","2020-03-31T21:36:46.0000000","59.960104","10.638429","128","1.176","0","206.9","2","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T21:37:40.0000000","2020-03-31T21:58:25.0000000","59.960193","10.638470","17.825","0.215","0","206.9","3.7","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T21:48:05.0000000","2020-03-31T21:48:28.0000000","59.960392","10.638349","16.618","0.765","0.786","206.7","4.3","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T21:48:28.0000000","2020-03-31T21:59:45.0000000","59.960201","10.638449","17.475","0.75","0","206.9","4.3","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T21:58:25.0000000","2020-03-31T21:58:25.0000000","59.961519","10.637572","134.105","0","0","206.7","4.4","91"
"5a749cc4724911ea86d7ee3617b084b4","2020-03-31T22:08:27.0000000","2020-03-31T22:08:27.0000000","59.960201","10.638446","17.438","0","0","206.9","3.7","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T22:10:08.0000000","2020-03-31T22:10:08.0000000","59.960203","10.638456","17.31","0","0","206.9","4.5","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T22:58:08.0000000","2020-03-31T22:58:08.0000000","59.960241","10.638229","17.358","0.248","0.678","207.1","3","91"
"5964e234729011ea80ea42a51fad92d3","2020-03-31T23:01:27.0000000","2020-03-31T23:01:27.0000000","59.960205","10.638455","17.493","0.019","0","206.9","3.9","91"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T08:05:11.0000000","2020-04-01T08:05:11.0000000","59.960045","10.638339","12","0.415","1.239","206.9","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T08:05:25.0000000","2020-04-01T08:24:28.0000000","59.960161","10.638438","15.878","0.443","0","207.6","4.5","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T08:30:09.0000000","2020-04-01T08:30:09.0000000","59.960310","10.638412","8","0.519","1.669","206.9","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T09:23:04.0000000","2020-04-01T09:23:04.0000000","59.960214","10.638406","17.335","0","0","207.6","4.5","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T09:45:49.0000000","2020-04-01T09:45:49.0000000","59.960116","10.638586","64","0.879","0","206.9","3.7","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T09:46:04.0000000","2020-04-01T09:46:04.0000000","59.959977","10.638750","74.622","1.01","0","206.9","3.7","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T09:46:17.0000000","2020-04-01T09:46:17.0000000","59.960208","10.638435","17.042","0.689","0","206.9","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:14.0000000","2020-04-01T13:02:14.0000000","59.960078","10.638533","28.236","3.61","0","206.9","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T15:06:10.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T16:06:34.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T20:05:36.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T15:00:52.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T23:22:49.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T23:11:30.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T18:08:53.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T13:02:51.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T13:02:38.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-02T07:54:09.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-02T08:45:36.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-02T10:01:34.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T13:03:34.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T13:03:04.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T13:02:27.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:27.0000000","2020-04-01T17:33:53.0000000","59.959902","10.638572","23.086","2.433","0","207.1","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:38.0000000","2020-04-01T13:02:38.0000000","59.960194","10.638459","449.223","2.279","0","207.6","4.5","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:02:51.0000000","2020-04-01T13:02:51.0000000","59.960521","10.638033","468.624","2.892","0","207.1","4.3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:03:04.0000000","2020-04-01T13:03:04.0000000","59.960239","10.638597","152.787","0.108","0","207.1","4.3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:03:34.0000000","2020-04-01T13:17:00.0000000","59.960167","10.638483","17.828","1.869","0","206.9","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:17:00.0000000","2020-04-01T13:17:00.0000000","59.960175","10.638810","17.126","2.446","0","206.9","3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T13:17:12.0000000","2020-04-01T13:17:12.0000000","59.960211","10.638453","18.178","0.222","0","207.6","6.3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T15:00:52.0000000","2020-04-01T15:00:52.0000000","59.960278","10.638325","166.745","0.731","0","206.9","3.7","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T15:06:10.0000000","2020-04-01T15:17:05.0000000","59.960201","10.638450","17.407","0","0","207.6","4.5","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T15:26:49.0000000","2020-04-01T15:26:49.0000000","59.960532","10.639417","128","0.811","3.837","206.9","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T15:27:49.0000000","2020-04-01T15:27:49.0000000","59.960213","10.638407","17.502","0.003","0","206.9","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:06:15.0000000","2020-04-01T16:06:15.0000000","59.959298","10.638596","899.999","0","0","0","0","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:06:34.0000000","2020-04-01T16:46:58.0000000","59.960202","10.638449","17.008","0.002","0","207.6","4.5","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:46:58.0000000","2020-04-01T16:47:30.0000000","59.959956","10.638021","29.791","0.793","0","203.2","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:47:30.0000000","2020-04-01T16:47:51.0000000","59.960237","10.637140","24.163","1.25","0","203.3","5.6","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:47:51.0000000","2020-04-01T16:48:02.0000000","59.960304","10.635949","24.777","1.444","0","200.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:48:02.0000000","2020-04-01T16:48:44.0000000","59.960281","10.635321","23.487","1.246","0","200.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:48:44.0000000","2020-04-01T16:49:06.0000000","59.959940","10.634930","27.934","1.107","0","196","3.7","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:49:06.0000000","2020-04-01T16:49:38.0000000","59.959530","10.634870","25.446","0.229","0","192.8","5.4","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:49:38.0000000","2020-04-01T16:50:00.0000000","59.958885","10.634990","27.086","5.315","0","187.4","3.4","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:50:00.0000000","2020-04-01T16:50:34.0000000","59.958625","10.635004","26.57","1.954","0","186.4","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:50:34.0000000","2020-04-01T16:57:53.0000000","59.958361","10.634998","15.725","0.455","0","186.4","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T16:51:41.0000000","2020-04-01T16:59:22.0000000","59.958354","10.635034","17.54","0","0","186.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:57:53.0000000","2020-04-01T16:58:04.0000000","59.958757","10.635315","22.271","1.532","0","186.6","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:58:04.0000000","2020-04-01T16:58:45.0000000","59.959127","10.635192","19.853","1.538","0","187.4","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:58:45.0000000","2020-04-01T16:58:55.0000000","59.959363","10.634777","29.024","0.859","0","191.7","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:58:55.0000000","2020-04-01T16:59:46.0000000","59.959688","10.634704","25.235","1.179","0","192.8","2.2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T16:59:22.0000000","2020-04-01T17:04:03.0000000","59.960035","10.635186","17.919","0","0","202","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:59:46.0000000","2020-04-01T16:59:56.0000000","59.959923","10.635751","36.387","0.501","0","199.8","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T16:59:56.0000000","2020-04-01T17:00:28.0000000","59.958558","10.635157","82.08","1.92","0","199.8","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:00:28.0000000","2020-04-01T17:01:23.0000000","59.959956","10.637283","32.032","1.189","0","205.7","3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:01:23.0000000","2020-04-01T17:02:49.0000000","59.960011","10.638156","29.581","0.093","0","207","3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:02:49.0000000","2020-04-01T17:03:13.0000000","59.959876","10.638813","23.276","1.066","0","207","2.6","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:03:13.0000000","2020-04-01T17:05:03.0000000","59.960170","10.638387","19.657","1.107","0","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:04:03.0000000","2020-04-01T17:18:47.0000000","59.960209","10.638480","17.666","0","0","207.8","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:05:15.0000000","2020-04-01T17:05:15.0000000","59.960210","10.638391","17.708","0.836","0","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:19:06.0000000","2020-04-01T17:19:06.0000000","59.960236","10.638443","26.498","0","0","207.6","4.5","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:33:53.0000000","2020-04-01T17:45:52.0000000","59.960332","10.638505","24.788","0.701","0","237.483","64","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:35:32.0000000","2020-04-01T17:47:06.0000000","59.960171","10.638602","4","0.42","0.993","207.1","3.9","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:45:52.0000000","2020-04-01T17:47:06.0000000","59.960160","10.638791","20.406","3.05","0","207","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:47:06.0000000","2020-04-01T17:48:08.0000000","59.960791","10.637917","29.932","0","0","203.5","2.6","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:47:06.0000000","2020-04-01T17:48:02.0000000","59.960571","10.637978","29.758","1.092","0","208.5","3.3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:48:02.0000000","2020-04-01T17:48:12.0000000","59.960930","10.637782","23.838","3.802","0","207.5","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:48:08.0000000","2020-04-01T17:51:09.0000000","59.961154","10.637369","25.292","2.181","0","205.8","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:48:12.0000000","2020-04-01T17:48:45.0000000","59.961147","10.637938","23.867","1.07","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:48:45.0000000","2020-04-01T17:50:25.0000000","59.961524","10.636878","27.579","1.549","0","204.4","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:50:25.0000000","2020-04-01T17:51:29.0000000","59.961846","10.634890","88.237","0.855","0","202.9","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:51:09.0000000","2020-04-01T17:59:36.0000000","59.961134","10.634031","26.269","0","0","198.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:51:29.0000000","2020-04-01T17:51:52.0000000","59.961137","10.633602","94.638","0.111","0","202.2","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:51:52.0000000","2020-04-01T17:52:02.0000000","59.961442","10.630608","49.881","0.881","0","215.697","64","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:52:02.0000000","2020-04-01T17:53:34.0000000","59.961473","10.632627","56.519","4.909","0","215.697","64","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:53:34.0000000","2020-04-01T17:54:21.0000000","59.962302","10.632636","77.372","1.15","0","214.478","64","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:54:21.0000000","2020-04-01T17:54:58.0000000","59.963287","10.632194","60.62","0","0","287.164","96","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:54:58.0000000","2020-04-01T17:55:23.0000000","59.962692","10.632545","20.474","0.314","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:55:23.0000000","2020-04-01T17:55:55.0000000","59.961988","10.635422","49.781","1.373","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:55:55.0000000","2020-04-01T17:56:08.0000000","59.962732","10.633699","42.965","3.501","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:56:08.0000000","2020-04-01T17:56:32.0000000","59.961204","10.637728","47.023","0","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:56:32.0000000","2020-04-01T17:57:40.0000000","59.962395","10.635057","38.591","0.543","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T17:57:40.0000000","2020-04-01T18:03:54.0000000","59.961474","10.635795","99.415","0.718","0","207.5","2","92"
"5964e234729011ea80ea42a51fad92d3","2020-04-01T17:59:36.0000000","2020-04-01T18:11:49.0000000","59.961694","10.637182","17.678","0","0","203.9","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:03:54.0000000","2020-04-01T18:04:07.0000000","59.961714","10.633203","101.895","1.668","0","279.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:04:07.0000000","2020-04-01T18:04:17.0000000","59.966664","10.643487","101.202","1.807","0","279.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:04:17.0000000","2020-04-01T18:04:46.0000000","59.962124","10.634363","80.937","1.425","0","279.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:04:46.0000000","2020-04-01T18:05:01.0000000","59.962594","10.632318","25.353","0.686","0","229.233","48","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:05:01.0000000","2020-04-01T18:05:10.0000000","59.965218","10.641037","45.58","2.025","0","92.635","64","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:05:10.0000000","2020-04-01T18:05:20.0000000","59.967077","10.645032","53.468","1.943","0","92.635","64","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:05:20.0000000","2020-04-01T18:05:41.0000000","59.961488","10.636741","54.02","1.955","0","204.4","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:05:41.0000000","2020-04-01T18:06:03.0000000","59.962146","10.634203","28.125","2.043","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:06:03.0000000","2020-04-01T18:06:54.0000000","59.962031","10.635611","65.347","1.689","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:06:54.0000000","2020-04-01T18:07:45.0000000","59.961434","10.634818","33.703","3.122","0","207.5","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:07:45.0000000","2020-04-01T18:07:57.0000000","59.962077","10.635490","26.315","0.861","0","206.2","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:07:57.0000000","2020-04-01T18:08:07.0000000","59.964814","10.651558","31.595","2.251","0","303.4","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:08:07.0000000","2020-04-01T18:08:18.0000000","59.962013","10.636742","42.803","1.658","0","303.4","2","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:08:42.0000000","2020-04-01T18:08:42.0000000","59.962138","10.635568","30.626","0","0","205.3","2.7","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:08:53.0000000","2020-04-01T18:09:29.0000000","59.962034","10.635877","76.136","0.677","0","205.3","2.7","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:09:29.0000000","2020-04-01T18:09:55.0000000","59.961680","10.637077","24.271","0.642","0","204.8","4.3","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:09:55.0000000","2020-04-01T18:10:45.0000000","59.961324","10.637501","23.729","0.436","0","207.5","4.8","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:10:45.0000000","2020-04-01T18:11:27.0000000","59.960638","10.637431","35.336","0","0","207.2","2.8","92"
"5a749cc4724911ea86d7ee3617b084b4","2020-04-01T18:11:27.0000000","2020-04-01T18:11:41.0000000","59.960344","10.638222","19.394","0.008","0","207","2.2","92"
